# 3.348517123833242 0.32459284597450133 30 10 800 1
# $\mu_R$ $\sigma_R$ $R_{mean}$ $R_{std}$ $N_{px}$ $L_{px}$
#  wavelength on last line
1.251083461309478784e+00 1.259069224976578472e+00 1.270223923143582567e+00 1.310618911406756570e+00 1.363000869067279686e+00 1.389782833806151974e+00 1.484774064415545380e+00 1.557531934888879421e+00 1.637093764775718663e+00 1.738692959011770123e+00 1.871090087103003619e+00 2.033539670575374991e+00 2.242131536074347675e+00 2.468697823706194061e+00 2.746564230464314083e+00 3.074319902831008200e+00 3.435808283504521388e+00 3.838145334339436943e+00 4.257767312095085188e+00 4.587477054050678404e+00 4.869311298202317673e+00 5.135287761975829923e+00 5.421127113303876754e+00 5.620357485614239756e+00 5.777875187182941019e+00 5.870808133189822975e+00 5.958561011525374873e+00 6.022540873304538245e+00 6.079119859832336381e+00 6.120132596707509087e+00 6.138345013863283128e+00 6.168906282758448434e+00 6.183141254919251928e+00 6.182588646626961726e+00 6.176447365447701010e+00
1.000000000000000000e+01 1.300000000000000000e+01 1.700000000000000000e+01 2.100000000000000000e+01 2.700000000000000000e+01 3.500000000000000000e+01 4.500000000000000000e+01 5.800000000000000000e+01 7.400000000000000000e+01 9.500000000000000000e+01 1.220000000000000000e+02 1.570000000000000000e+02 2.020000000000000000e+02 2.600000000000000000e+02 3.340000000000000000e+02 4.280000000000000000e+02 5.500000000000000000e+02 7.070000000000000000e+02 9.080000000000000000e+02 1.167000000000000000e+03 1.499000000000000000e+03 1.926000000000000000e+03 2.474000000000000000e+03 3.179000000000000000e+03 4.084000000000000000e+03 5.246000000000000000e+03 6.739000000000000000e+03 8.658000000000000000e+03 1.112300000000000000e+04 1.428900000000000000e+04 1.835700000000000000e+04 2.358300000000000000e+04 3.029600000000000000e+04 3.892000000000000000e+04 5.000000000000000000e+04
8.158526456609732636e-02 5.922931532167814012e-02 6.646700334085289819e-02 8.052758511246882467e-02 1.083425489951755083e-01 1.112114811740373271e-01 1.180036372811152923e-01 9.496273674232214024e-02 1.027850439177352970e-01 9.533837532761706146e-02 1.208335929144571386e-01 9.611610648772046794e-02 8.564606420778318741e-02 1.115257210818611233e-01 1.320694532365983831e-01 1.373169590581028721e-01 1.538444617589765917e-01 1.637181107737172014e-01 1.754387574728946131e-01 1.923228428310104765e-01 2.141915618382741193e-01 2.252044915059222274e-01 2.727774757146539386e-01 3.331750925658279461e-01 3.361141025433866947e-01 3.119955262756163306e-01 2.536082624609642955e-01 1.717069699417105577e-01 1.479848594200206813e-01 1.350658734598364774e-01 1.355465654747790294e-01 1.377552802638574159e-01 1.008243753145657839e-01 8.550980023960780274e-02 6.263027788590787293e-02
4.776015151795663627e+01 4.785936832251417883e+01 4.767765353317425081e+01 4.702344089166629715e+01 4.713946116146291843e+01 4.721522780020347909e+01 4.627677369684906949e+01 4.530768265286936725e+01 4.429714643780792471e+01 4.322029242984839215e+01 4.199689456206517235e+01 4.153162196527880923e+01 4.011258399884071224e+01 3.875129016394750181e+01 3.702074498327392860e+01 3.640366762202170037e+01 3.449040972989408971e+01 3.379611887399364178e+01 3.284800665770356431e+01 3.229439098659880614e+01 3.212692025788835792e+01 3.194780915110220221e+01 3.230416879132332753e+01 3.217183567166350144e+01 3.213442119814130393e+01 3.100051521722593506e+01 3.280900975643476869e+01 3.203203828469482062e+01 3.185053003609284161e+01 3.170135954012956248e+01 3.154263566166007493e+01 3.086718646302954383e+01 3.140440590838656831e+01 3.209068444287579780e+01 3.066715119804100098e+01
