# h,V,A; Npx=2030; R_tip=1571.43
1.305991693575802799e+02 1.296986036789802483e+02 1.200956839125569786e+02 1.154374842380437087e+02 1.108278846751726832e+02 1.195309410219843755e+02 1.493116938601265247e+02 1.337617571947396868e+02 1.326642129891406796e+02 1.187663598333666357e+02 1.384984324524290287e+02 1.326633418197418450e+02 1.188688281223798953e+02
8.198902033101524413e+07 8.100249869608113170e+07 6.938957072262841463e+07 6.417693915150223672e+07 5.949676218738725781e+07 6.881472426479382813e+07 1.075609718224399090e+08 8.583650536402413249e+07 8.461901554065915942e+07 6.794900401819045842e+07 9.220362132329544425e+07 8.496590759011875093e+07 6.800748165845683217e+07
1.226225000000000000e+06 1.221950000000000000e+06 1.131225000000000000e+06 1.089225000000000000e+06 1.051375000000000000e+06 1.126525000000000000e+06 1.395725000000000000e+06 1.255325000000000000e+06 1.245225000000000000e+06 1.120975000000000000e+06 1.298625000000000000e+06 1.248900000000000000e+06 1.120325000000000000e+06
