7.395019531249991118e-03 1.635172587553544721e-03 8.220603537981274050e-04 6.019887127116374526e-04 1.822222222222225074e-03 5.285837403045112737e-04 4.785969084423304445e-04 1.246537396121882510e-03 3.137755102040819255e-03 3.358677685950417144e-03 3.377914951989023293e-03 1.979352082591668074e-03 1.127958579881659269e-03 5.728565936178424411e-04 3.043999999999999831e-03 1.003748438150767891e-03 2.261284722222221821e-03 3.119058397464915221e-03 1.814744801512286308e-03 3.362962962962966901e-03 2.190082644628100345e-03 2.076798269334781399e-03 3.066893424036279403e-03 2.385484830458056704e-03 2.899999999999999800e-03 2.373438527284678010e-03 1.281163434903046829e-03 1.935719503287071548e-03 2.199074074074077248e-03 3.142857142857143418e-03 3.192041522491348426e-03 2.213039485766760996e-03 2.148437499999999306e-03 3.007284079084290157e-03 1.155555555555557237e-03 3.198573127229485322e-03 1.479591836734696006e-03 1.220850480109737443e-03 5.458579881656806451e-03 3.919999999999996404e-03 2.430555555555553859e-03 4.461247637051043644e-03 2.975206611570248641e-03 4.648526077097502908e-03 3.000000000000000930e-03 1.077562326869806533e-02 4.969135802469137539e-03 2.110726643598615643e-03 4.531250000000000555e-03 6.400000000000001174e-03 6.173469387755103205e-03 1.426035502958580142e-02 3.055555555555555282e-03 1.785123966942148838e-02 4.500000000000000527e-03 2.222222222222221960e-02 3.749999999999999861e-03 2.224489795918368346e-02 5.027777777777777540e-02 1.440000000000000308e-02 4.062500000000000139e-02 4.888888888888888451e-02 1.099999999999999867e-01 0.000000000000000000e+00
1.657470703125002442e-02 3.751574703955661699e-03 1.779396462018734831e-03 4.407417360924471145e-04 3.336111111111116079e-03 1.482332663027864650e-03 2.333531510107011986e-03 2.277623884272089033e-03 2.120535714285713691e-03 5.633057851239672842e-03 5.627572016460916787e-03 4.076183695265220980e-03 1.409023668639052679e-03 3.171856978085349499e-03 8.436000000000009463e-03 4.414827155351932347e-03 2.881944444444447390e-03 5.273879583521960332e-03 1.838374291115307466e-03 4.720987654320999566e-03 3.310950413223139738e-03 6.408869659275274328e-03 5.079365079365075891e-03 7.144556811421773346e-03 7.275000000000007155e-03 4.635108481262320557e-03 3.608033240997232660e-03 2.695398100803512997e-03 3.464506172839505738e-03 6.497959183673476802e-03 5.916955017301037123e-03 4.233241505968775992e-03 2.001953125000000694e-03 5.254942767950052801e-03 2.622222222222230642e-03 5.053507728894183343e-03 4.591836734693877098e-03 6.529492455418381414e-03 1.510355029585799813e-02 3.279999999999991256e-03 6.406250000000005690e-03 6.427221172022684614e-03 3.904958677685945595e-03 1.190476190476189369e-02 8.400000000000001216e-03 1.188365650969529577e-02 4.444444444444441839e-03 4.013840830449821179e-03 1.015624999999999861e-02 8.000000000000000167e-03 4.540816326530611180e-03 1.633136094674556352e-02 2.395833333333333148e-02 2.181818181818181296e-02 4.400000000000002000e-03 3.962962962962962576e-02 3.749999999999999861e-03 2.367346938775511528e-02 6.250000000000000000e-02 8.040000000000001312e-02 6.500000000000000222e-02 8.444444444444444697e-02 1.099999999999999867e-01 0.000000000000000000e+00
3.089843750000009770e-02 6.109851347946559930e-03 3.228407908428716777e-03 6.154259607632425744e-04 4.611111111111121375e-03 3.116920425165176090e-03 1.474435196195000852e-03 5.604801477377657770e-03 4.850127551020440297e-03 5.038016528925624848e-03 6.683813443072700311e-03 4.432182271270922180e-03 2.751479289940815531e-03 6.459054209919247447e-03 1.126400000000000318e-02 6.930445647646832352e-03 9.444444444444456688e-03 3.893164327750116283e-03 2.741020793950853240e-03 2.414814814814800203e-03 6.198347107437995884e-03 6.495402920497543586e-03 8.480725623582777151e-03 1.413444378346218749e-02 6.881249999999998479e-03 1.118343195266272017e-02 4.577562326869802356e-03 5.522279035792554414e-03 3.865740740740745973e-03 1.901224489795917683e-02 8.382352941176472727e-03 4.591368227731859597e-03 2.978515624999997224e-03 1.123829344432885485e-02 1.226666666666665489e-02 8.858501783590974621e-03 1.306122448979592232e-02 2.694101508916320331e-02 4.165680473372781328e-02 6.975999999999996093e-03 1.112847222222222016e-02 1.438563327032137823e-02 7.355371900826454534e-03 9.546485260770974646e-03 1.212499999999999689e-02 1.817174515235457644e-02 1.311728395061728669e-02 6.401384083044983631e-03 1.894531250000000555e-02 3.039999999999999647e-02 2.147959183673468775e-02 6.485207100591716678e-02 9.173611111111111549e-02 4.595041322314048771e-02 3.489999999999999353e-02 4.209876543209876282e-02 2.015624999999999709e-02 9.061224489795924320e-02 1.400000000000000133e-01 1.584000000000000130e-01 6.812499999999999112e-02 2.677777777777777812e-01 1.099999999999999867e-01 0.000000000000000000e+00
4.291015624999994227e-02 1.018140589569166421e-02 3.850156087408948546e-03 3.386186509002978018e-03 2.569444444444429765e-03 4.082160298764722639e-03 2.568370986920281984e-03 4.321329639889223695e-03 6.151147959183672631e-03 4.509090909090920918e-03 7.009602194787398211e-03 5.357778568885723791e-03 3.494822485207077500e-03 8.877354863514028138e-03 1.487999999999996270e-02 1.547688463140360626e-02 3.315972222222199339e-03 3.843368039836994599e-03 6.639886578449910592e-03 8.414814814814791655e-03 4.256198347107414959e-03 6.322336398052991191e-03 1.522108843537409162e-02 1.666270077334922051e-02 3.900000000000014566e-03 1.147271531886911999e-02 4.958448753462602054e-03 5.295836376917481547e-03 5.246913580246911901e-03 2.599999999999996758e-02 4.878892733564010875e-03 8.595041322314034282e-03 1.152343749999999722e-02 2.022892819979189849e-02 6.988888888888919459e-03 7.384066587396001524e-03 1.608418367346936551e-02 3.204389574759947124e-02 3.337278106508875797e-02 1.478400000000003323e-02 2.013888888888890061e-02 1.907372400756145170e-02 1.190082644628098762e-02 1.188208616780045412e-02 1.360000000000002873e-02 1.775623268698058033e-02 2.101851851851853359e-02 5.570934256055412592e-03 1.566406249999999223e-02 3.306666666666666088e-02 2.903061224489798808e-02 6.390532544378693669e-02 8.361111111111110827e-02 4.462809917355371747e-02 2.490000000000006097e-02 8.641975308641974829e-02 1.156249999999999778e-01 1.602040816326530392e-01 1.169444444444444620e-01 1.716000000000000025e-01 1.531250000000000111e-01 2.933333333333333348e-01 1.100000000000000144e-01 8.999999999999999667e-02
5.947509765624992006e-02 2.476442428823372177e-02 7.338709677419424926e-03 8.656275194840051812e-03 1.355555555555554292e-02 1.383510485492678299e-02 3.475029726516032369e-03 4.890735610957180901e-03 1.227359693877544400e-02 7.104132231404963749e-03 8.518518518518536364e-03 7.960128159487350752e-03 1.393860946745564822e-02 6.920415224913489816e-03 1.441600000000001214e-02 1.603082049146184462e-02 5.225694444444345388e-03 1.111815301041185755e-02 1.503308128544425526e-02 1.530864197530862336e-02 1.973657024793384895e-02 1.958355868036765202e-02 4.367346938775507059e-02 2.180249851278998063e-02 1.135000000000002673e-02 7.422748191979022803e-03 7.091412742382258161e-03 1.262965668371066053e-02 5.871913580246967967e-03 2.825306122448983936e-02 1.903979238754327508e-02 6.988062442607856362e-03 2.171874999999995337e-02 2.201873048907393438e-02 1.555555555555543368e-02 1.884661117717001400e-02 3.091836734693875766e-02 4.116598079561029078e-02 4.680473372781063235e-02 2.382399999999998408e-02 3.013888888888888173e-02 4.620037807183374756e-02 1.231404958677681516e-02 1.986394557823129015e-02 4.510000000000002895e-02 4.224376731301940358e-02 4.879629629629628207e-02 2.301038062283730645e-02 2.578125000000000555e-02 5.906666666666671173e-02 5.556122448979594619e-02 5.023668639053252560e-02 7.145833333333340143e-02 4.305785123966951455e-02 6.410000000000010134e-02 1.270370370370370594e-01 1.157812500000000022e-01 2.293877551020406247e-01 3.100000000000001088e-01 3.956000000000003958e-01 1.531250000000000111e-01 6.544444444444443842e-01 3.399999999999999689e-01 4.399999999999999467e-01
1.069360351562500533e-01 4.333837238599136388e-02 1.485171696149856224e-02 7.836603063692659799e-03 2.282222222222213270e-02 3.135880494110893091e-02 2.975624256837117176e-03 1.348414896891358961e-02 3.283163265306121570e-02 1.186446280991748647e-02 2.256858710562403836e-02 3.302242791028831004e-02 3.509245562130197671e-02 1.118415993848526080e-02 2.312000000000002942e-02 3.485630987088716992e-02 7.274305555555526936e-03 1.561339972838376999e-02 2.402646502835548148e-02 3.010370370370363258e-02 4.615702479338834596e-02 3.398593834505125866e-02 7.514739229024958167e-02 5.097560975609760625e-02 3.637499999999982414e-02 1.614727153188677544e-02 1.374653739612174963e-02 3.731921110299502020e-02 1.118055555555558245e-02 5.733877551020405416e-02 3.045847750865049441e-02 1.213039485766731485e-02 3.368164062500006439e-02 4.220603537981254538e-02 2.832222222222213759e-02 4.309155766944117172e-02 5.428571428571427049e-02 7.456790123456802366e-02 1.130325443786983075e-01 6.433600000000005981e-02 4.729166666666673180e-02 7.674858223062402951e-02 2.150826446281006721e-02 3.392290249433094207e-02 1.670249999999998680e-01 1.516897506925207750e-01 1.214814814814814681e-01 1.029757785467128040e-01 8.675781249999997558e-02 1.193333333333331803e-01 7.352040816326538275e-02 1.046745562130177998e-01 1.816666666666667540e-01 1.329752066115703624e-01 1.363999999999999657e-01 2.751851851851853104e-01 3.595312499999999689e-01 5.814285714285712947e-01 1.019166666666666998e+00 1.473600000000000021e+00 8.149999999999999467e-01 6.399999999999999023e-01 7.024999999999999023e-01 4.499999999999999556e-01
1.876855468749987210e-01 9.585537918871289698e-02 2.718262226847079077e-02 2.573501746842232762e-02 3.701388888888867967e-02 5.574260270037356690e-02 6.566587395956946516e-03 3.800861803631860880e-02 7.533482142857161890e-02 2.440991735537179075e-02 1.251371742112472596e-02 5.317194731221075443e-02 7.328402366863961959e-02 3.914263744713530890e-02 5.078400000000060643e-02 5.343190337359460251e-02 3.453125000000012434e-02 7.817564508827534731e-02 1.427032136105856885e-01 6.005432098765495219e-02 9.667355371900776539e-02 1.055489453758786667e-01 8.107142857142868309e-02 6.829863176680506243e-02 1.380625000000024194e-02 2.214990138067030045e-02 2.448753462603869835e-02 2.983929875821789146e-02 5.824845679012335964e-02 1.103755102040817615e-01 9.269896193771587356e-02 2.910009182736428279e-02 7.309570312499991118e-02 7.475546305931390911e-02 2.506666666666657051e-02 1.197265160523188765e-01 1.642346938775507414e-01 1.410699588477366540e-01 2.696005917159765009e-01 1.929600000000000204e-01 9.277777777777740376e-02 1.324007561436666425e-01 9.109504132231416307e-02 1.085941043083900048e-01 1.909000000000002917e-01 1.527977839335177279e-01 2.050617283950613157e-01 1.813494809688585008e-01 1.189062499999997691e-01 1.064888888888890772e-01 1.071428571428572063e-01 1.778106508875736402e-01 2.975000000000000977e-01 1.951239669421491740e-01 1.320000000000005613e-01 4.919753086419749177e-01 1.296250000000000124e+00 1.449183673469387923e+00 1.898888888888890403e+00 1.992000000000000659e+00 1.437500000000000000e+00 5.511111111111113292e-01 6.724999999999998757e-01 4.899999999999999911e-01
4.297460937499995026e-01 3.077954144620784760e-01 1.266935483870965662e-01 8.115022843321595403e-02 8.706666666666640353e-02 4.609307670209661367e-02 9.665873959571991136e-02 1.191258848876586285e-01 8.835778061224441871e-02 2.426446280991712001e-02 6.798353909465060241e-02 9.914204343182619894e-02 1.449852071005914844e-01 1.131257208765870104e-01 1.384800000000008247e-01 8.673052894627142351e-02 9.413628472222157484e-02 1.532639203259393845e-01 2.848818525519836165e-01 1.642518518518523152e-01 2.077479338842986856e-01 1.917847485127106566e-01 8.061791383219985008e-02 4.800118976799572224e-02 7.018124999999963975e-02 9.890861275476625636e-02 1.548753462603871256e-01 2.003287070854633534e-01 1.405941358024693777e-01 1.637224489795916504e-01 1.716608996539790155e-01 1.346556473829196854e-01 9.937500000000021316e-02 1.192091571279920714e-01 5.084444444444269351e-02 6.731272294887125085e-02 2.600127551020405825e-01 1.734430727023323904e-01 3.062869822485203564e-01 3.002400000000005065e-01 3.503645833333322024e-01 2.696408317580352154e-01 3.139669421487614187e-01 1.892290249433106197e-01 4.262250000000005201e-01 2.804432132963987634e-01 3.079012345679021934e-01 5.170934256055366163e-01 4.462890625000000000e-01 1.548444444444454504e-01 2.347448979591835183e-01 5.088757396449694603e-01 7.461111111111113914e-01 4.168595041322316064e-01 8.789000000000002366e-01 1.192592592592592204e+00 1.619531249999999645e+00 3.196938775510203001e+00 3.161388888888887472e+00 3.935999999999999943e+00 3.855624999999999414e+00 2.445555555555554150e+00 1.202499999999999680e+00 4.899999999999999911e-01
5.907250976562501421e-01 4.512370874275646315e-01 2.265868886576472008e-01 1.199166890620810833e-01 9.737777777777711918e-02 9.698362539500227086e-02 1.144619500594519224e-01 1.541428131732835993e-01 1.097608418367315153e-01 4.939173553719200527e-02 6.025034293552788967e-02 8.887148451406279293e-02 3.125147928994103097e-01 2.823875432525939644e-01 2.272639999999990224e-01 1.658850478967091036e-01 1.063541666666631968e-01 1.350656405613381850e-01 2.603024574669179358e-01 1.863160493827162867e-01 1.747933884297525609e-01 2.609248242293107367e-01 1.793877551020433003e-01 1.786139202855432373e-01 2.138500000000025381e-01 2.631426692965135317e-01 2.452908587257596196e-01 3.586851716581440641e-01 4.638966049382720058e-01 4.925387755102050846e-01 2.114186851211048435e-01 2.237281910009176755e-01 2.641015624999996092e-01 1.975962539021853814e-01 6.640000000000156888e-02 1.516765755053501863e-01 3.495535714285704643e-01 1.004252400548697466e-01 3.597041420118349819e-01 5.319839999999995683e-01 6.974999999999997868e-01 4.889224952740995889e-01 4.558884297520657825e-01 2.897052154195005613e-01 4.357250000000005841e-01 3.119113573407226170e-01 3.302469135802486022e-01 5.587889273356436703e-01 3.974999999999990763e-01 1.164888888888890861e-01 4.691836734693879407e-01 9.976923076923061018e-01 7.100000000000017408e-01 1.796776859504132240e+00 1.496000000000003993e+00 1.798641975308642671e+00 2.950156250000000924e+00 5.087551020408163538e+00 4.462499999999998579e+00 6.273999999999997357e+00 5.543124999999998970e+00 2.898888888888889070e+00 1.672499999999999876e+00 8.000000000000000444e-01
7.660668945312494316e-01 5.855908289241611442e-01 3.037981269510936500e-01 2.381187852727713050e-01 9.878888888888326392e-02 1.196207986210904295e-01 3.099554102259212129e-01 3.059895352416148739e-01 1.738647959183623470e-01 1.157685950413256393e-01 1.263683127571937348e-01 1.278924884300458586e-01 3.506804733727832968e-01 3.588004613610173976e-01 4.724360000000018545e-01 3.789920866305713787e-01 2.700347222222205801e-01 3.493933906745105844e-01 3.137240075614364798e-01 3.984987654320981676e-01 3.863842975206672747e-01 4.539534883720897085e-01 3.654421768707507567e-01 2.104759071981021634e-01 4.238812499999973227e-01 3.629454306377404293e-01 4.910249307479261915e-01 3.699123447772105777e-01 2.887422839506115224e-01 2.816734693877549489e-01 3.282785467127986578e-01 4.472359963269063599e-01 4.379003906249963052e-01 1.599271592091646710e-01 2.216555555555572710e-01 3.156242568370934976e-01 3.859821428571414970e-01 3.702194787379937679e-01 7.888313609467374476e-01 9.469440000000020063e-01 1.501059027777767341e+00 1.237882797731579387e+00 5.081818181818178459e-01 3.631746031745990422e-01 3.539000000000012136e-01 4.301662049861523229e-01 1.000030864197533731e+00 1.411799307958467864e+00 9.821874999999948841e-01 6.782666666666621325e-01 5.053571428571448365e-01 1.104378698224838473e+00 2.421944444444443789e+00 4.587520661157022062e+00 4.544400000000003104e+00 4.816790123456794248e+00 4.672031250000003411e+00 5.614081632653057596e+00 6.239999999999991331e+00 8.086399999999990484e+00 5.984999999999999432e+00 3.556666666666668419e+00 4.572499999999999787e+00 1.219999999999999929e+01
