# R_tip=36; Npx=3000; pxlen=1
#  on rows: h, r, A, V, dV
1.910776536870090467e+02 1.631923724647123777e+02 1.293912808887692449e+02 7.806185151415587598e+01 1.296112175169429861e+02 8.473950165019314795e+01 3.212298217371460396e+01 1.451825319906483855e+02 1.093479207706293153e+02 1.070404993651116285e+02 5.625183606228359423e+01 2.024227572979488059e+02 1.581109005693436416e+02 4.723636777475012138e+01 1.835685877980356224e+02 1.414802940046345157e+02 1.126772479442454085e+02 7.475735582855961070e+01 1.031081956896647540e+02 1.022508105501520390e+02 7.617695304262461775e+01 1.982815636977910572e+02 1.412395570434034084e+02 1.314556298335347151e+02 3.759914908173288950e+01 4.700068382895692309e+01 4.796936129317143838e+01 3.978109199913351546e+01 1.970680114684270166e+02 1.679987598141154592e+02 1.228219695382884709e+02 7.290431141068519594e+01 2.152631675719725308e+02 2.095903336508540065e+02 1.183921116783660494e+02 2.136641030398168368e+02 2.106182033070788293e+02 1.851468005003054316e+02 1.747976677653659294e+02
1.312332137531272735e+02 1.172632456196466251e+02 1.003781905458636459e+02 7.469495086703975062e+01 1.005081218008215558e+02 7.799500134533253970e+01 4.804895008729154426e+01 1.082788439068665127e+02 9.035139922031919468e+01 8.919014724519246329e+01 6.350579704207032705e+01 1.368982511533403112e+02 1.147373534329130962e+02 5.830292680952389617e+01 1.274594051886651016e+02 1.064151892864666991e+02 9.201480675740533854e+01 7.304239866219150201e+01 8.726719903232365994e+01 8.680272643100855134e+01 7.369966009311171717e+01 1.348247850741759351e+02 1.062819972102715980e+02 1.013721676080643874e+02 5.202182861390579660e+01 5.814712040199604104e+01 5.873806990654448867e+01 5.349397981822139769e+01 1.342545988231209435e+02 1.196866734767456535e+02 9.708979848288272763e+01 7.206403952796807744e+01 1.433263646882774935e+02 1.404854721067398202e+02 9.490299378613067915e+01 1.425491722676804329e+02 1.410011247513770059e+02 1.282473786437861065e+02 1.231071496745117599e+02
5.410500000000000000e+04 4.319900000000000000e+04 3.165400000000000000e+04 1.752800000000000000e+04 3.173600000000000000e+04 1.911100000000000000e+04 7.253000000000000000e+03 3.683300000000000000e+04 2.564600000000000000e+04 2.499100000000000000e+04 1.267000000000000000e+04 5.887700000000000000e+04 4.135800000000000000e+04 1.067900000000000000e+04 5.103800000000000000e+04 3.557600000000000000e+04 2.659900000000000000e+04 1.676100000000000000e+04 2.392500000000000000e+04 2.367100000000000000e+04 1.706400000000000000e+04 5.710700000000000000e+04 3.548700000000000000e+04 3.228400000000000000e+04 8.502000000000000000e+03 1.062200000000000000e+04 1.083900000000000000e+04 8.990000000000000000e+03 5.662500000000000000e+04 4.500300000000000000e+04 2.961400000000000000e+04 1.631500000000000000e+04 6.453600000000000000e+04 6.200300000000000000e+04 2.829500000000000000e+04 6.383800000000000000e+04 6.245900000000000000e+04 5.167100000000000000e+04 4.761200000000000000e+04
7.984881707672550343e+06 5.372896516048145480e+06 3.044692640979789197e+06 9.364884907174739055e+05 3.057644573940407485e+06 1.128300277271529660e+06 1.339270135030181555e+05 4.027357829681497067e+06 2.038571889573093038e+06 1.938649183252918534e+06 4.507994098671563552e+05 9.246295891394283623e+06 4.968120075772808865e+06 3.073217674749648431e+05 7.214019129239832982e+06 3.780679762281511910e+06 2.188118354724396020e+06 8.493576628653038060e+05 1.776356188027111115e+06 1.741563948960087262e+06 8.860725719863547711e+05 8.771447780494801700e+06 3.764652201133593917e+06 3.162260638243896421e+06 1.876032275437970820e+05 3.039713177718616789e+05 3.178721147161233239e+05 2.117846285223565064e+05 8.637611540308210999e+06 5.776522161398635246e+06 2.686461687680223957e+06 8.025297716074583586e+05 1.082503099704597704e+07 1.010740116297295317e+07 2.461372934077906888e+06 1.062103796409756690e+07 1.023503636229269579e+07 7.371573293709796853e+06 6.379858082802348770e+06
9.488458503228891505e-02 7.371607141570468702e-02 4.319292878165414962e-02 -3.523370608434328588e-03 4.350786215441160287e-02 3.171334495866151570e-05 -5.764405544097517264e-04 5.815850952743395474e-02 2.309130494663269584e-02 2.072805842962854861e-02 -2.770680018148841128e-03 1.024660942030355404e-01 6.949477522947500319e-02 2.690771810149872323e-04 8.952506880942778800e-02 5.470358006122288952e-02 2.646236508771770968e-02 -4.847522915754298722e-03 1.716901152408689679e-02 1.603535315413362472e-02 -5.303267426623126113e-03 9.975265684095235841e-02 5.442608583205243988e-02 4.503221770738596863e-02 3.303892474270098134e-04 4.369487077171552158e-05 -3.371662614677362058e-04 -2.582268866357928516e-05 9.900462627834383245e-02 7.765748640725445018e-02 3.667818108943610156e-02 -6.173431017541863852e-03 1.104394581381311635e-01 1.069890735274223736e-01 3.242086746795935781e-02 1.095162351533992551e-01 1.076301089345560458e-01 9.065777395050778065e-02 8.304720259801878779e-02
