# R_tip=100; Npx=1800; pxlen=1
#  on rows: h, r, A, V, dV
9.986783337213032041e+01 9.974914677733335111e+01 7.791279931108846313e+01 9.876560145518543266e+01 7.929030605986778824e+01 9.698970914028033974e+01 9.420608283355488766e+01 7.630830733908125296e+01 9.468056097557249018e+01 8.073806949127769883e+01 9.206630360145288705e+01 9.062549271162690445e+01 7.940586865118997650e+01 9.808449141935039961e+01 7.665941181355545098e+01 9.343350030424844022e+01 9.206010185127300360e+01 9.210777054254845098e+01 9.857672760287718461e+01 9.160026600039959987e+01 8.981645366157663091e+01 8.750741751276900970e+01 8.123843865950735221e+01
1.730517622044260406e+02 1.729063892400745601e+02 1.471486041312189172e+02 1.717778936857812937e+02 1.488049358135986608e+02 1.697226309603063044e+02 1.664818209886028626e+02 1.451941646625864735e+02 1.670344220326505535e+02 1.505540722971701939e+02 1.639599385144189512e+02 1.622984279082241983e+02 1.489342956431374034e+02 1.709904031682472123e+02 1.456177577701957375e+02 1.655749847270152770e+02 1.639832335176997731e+02 1.640278730267661160e+02 1.715628073491715213e+02 1.634271324475324718e+02 1.613503299383049523e+02 1.586115438880029842e+02 1.511470106925599737e+02
9.408100000000000000e+04 9.392300000000000000e+04 6.802400000000000000e+04 9.270100000000000000e+04 6.956400000000000000e+04 9.049600000000000000e+04 8.707300000000000000e+04 6.622900000000000000e+04 8.765200000000000000e+04 7.120900000000000000e+04 8.445500000000000000e+04 8.275200000000000000e+04 6.968500000000000000e+04 9.185300000000000000e+04 6.661600000000000000e+04 8.612700000000000000e+04 8.447900000000000000e+04 8.452500000000000000e+04 9.246900000000000000e+04 8.390700000000000000e+04 8.178800000000000000e+04 7.903500000000000000e+04 7.177100000000000000e+04
5.219141415984756313e+06 5.204265133026523516e+06 2.897468591165736318e+06 5.082142099943330511e+06 3.019041238044692203e+06 4.866018394976921380e+06 4.538972895184382796e+06 2.759849970482827164e+06 4.593648055694189854e+06 3.149988378843476530e+06 4.297043751043250784e+06 4.138815688228080980e+06 3.029280152935702819e+06 4.998494053037505597e+06 2.789574315886283293e+06 4.450729484071921557e+06 4.296471060542144813e+06 4.301769402020986192e+06 5.058855779376016930e+06 4.245539060216245241e+06 4.051591631539053284e+06 3.808915647690099198e+06 3.196062666551601607e+06
4.154715375592754611e-05 -4.368106493291001868e-05 4.968348019174229080e-05 2.757866274427644981e-05 -5.126258045295983834e-05 6.048740629815974046e-05 4.177187620624245312e-05 -1.024147573813749545e-04 4.993881643144959526e-05 7.026156671574579349e-05 -1.656473230720045819e-04 1.502787572452701781e-04 -1.410476696974694022e-04 5.322352777792360712e-05 -1.148985021133253071e-04 -1.767207791303349040e-05 1.445825220364183039e-04 2.088541003586463773e-05 6.892098011712644023e-05 -3.738434634570353410e-05 1.814633113903507677e-04 4.781121282770861569e-06 -1.696829426256485363e-05
