# 1.9459101490553132 0.33 1800 1
# $\mu _R$ $\sigma _R$ $N_{px}$ $L_{px}$
3.184300609563114449e+03 3.665864210849453229e+03 4.191766799599377919e+03 4.811815119299806611e+03 5.572311557483903016e+03 6.414268916729673947e+03 7.410271297144191522e+03 8.508364795431118182e+03 9.832716772268597197e+03 1.136677105565608872e+04 1.312806485034276557e+04 1.510495657248387033e+04
6.000000000000000000e+05 6.945350000000000000e+05 8.039640000000000000e+05 9.306350000000000000e+05 1.077264000000000000e+06 1.246996000000000000e+06 1.443470000000000000e+06 1.670900000000000000e+06 1.934163000000000000e+06 2.238906000000000000e+06 2.591663000000000000e+06 3.000000000000000000e+06
5.726986732251022261e+01 5.436923817648128932e+01 5.151759316639606823e+01 5.201335541959267061e+01 8.962591876079933684e+01 7.433083670420933231e+01 1.036762827728416312e+02 7.782357612178967088e+01 7.582272381492444424e+01 8.097963024127210474e+01 8.098200811747473438e+01 5.431927897053490994e+01
