# 1.9459101490553132 0.33 1800 1
# $\mu _R$ $\sigma _R$ $N_{px}$ $L_{px}$
6.385728112917325561e+00 6.444680017400585825e+00 6.490947410317867039e+00 6.532832983473204180e+00 6.566239042734556719e+00 6.595886713194657247e+00 6.631727916936055678e+00 6.662369968403351272e+00 6.686436656076198304e+00 6.709177341823098217e+00 6.730160804031515731e+00 6.751587381297268209e+00
6.000000000000000000e+05 6.945350000000000000e+05 8.039640000000000000e+05 9.306350000000000000e+05 1.077264000000000000e+06 1.246996000000000000e+06 1.443470000000000000e+06 1.670900000000000000e+06 1.934163000000000000e+06 2.238906000000000000e+06 2.591663000000000000e+06 3.000000000000000000e+06
4.716872444010734161e-02 4.412525208912872199e-02 3.730145650005716601e-02 3.203146744995534478e-02 3.084399189246935652e-02 3.144952528301774713e-02 2.965378202568311541e-02 3.084861276372747457e-02 2.567377961683865381e-02 2.334222958112612545e-02 2.066743458637721603e-02 2.168566628635733642e-02
