# 3.348517123833242 0.32459284597450133 30 10 800 1
# $\mu_R$ $\sigma_R$ $R_{mean}$ $R_{std}$ $N_{px}$ $L_{px}$
9.800859433908134521e-01 9.800859433908134521e-01 2.513484576447921004e+00 2.513484576447921004e+00 3.614766222283163799e+00 3.813200533547475679e+00 4.782643830372381721e+00 9.679248785545293998e+00 1.045043767972772741e+01 1.257808812853553349e+01 1.729935806704818901e+01 1.948337948632226713e+01 2.683092069480240482e+01 3.764385225963762593e+01 4.565451172846987760e+01 7.204122581106605594e+01 9.244844029653616246e+01 1.529830318872751604e+02 2.436671239220839880e+02 3.772630060395491114e+02 5.901639510943213054e+02 8.343849064252334529e+02 1.225134955018902474e+03 1.835615827363779545e+03 2.603178352284312496e+03 3.512512936848178015e+03 5.190605569238303360e+03 7.339761009254064447e+03 1.029501928615271572e+04 1.426535736362842727e+04 1.939968655230452714e+04 2.477915768131102232e+04 3.296462634270422132e+04 4.436324223099070514e+04 5.918519725763586757e+04 7.927833149510007934e+04 1.090463048000209674e+05 1.441903479240381275e+05 1.883146440952378325e+05 2.468451699973142240e+05 3.408746767580921296e+05 5.004140164855096373e+05
1.000000000000000000e+00 1.000000000000000000e+00 2.000000000000000000e+00 2.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+00 5.000000000000000000e+00 7.000000000000000000e+00 9.000000000000000000e+00 1.200000000000000000e+01 1.500000000000000000e+01 2.000000000000000000e+01 2.600000000000000000e+01 3.400000000000000000e+01 4.500000000000000000e+01 5.900000000000000000e+01 7.700000000000000000e+01 1.010000000000000000e+02 1.330000000000000000e+02 1.750000000000000000e+02 2.290000000000000000e+02 3.010000000000000000e+02 3.940000000000000000e+02 5.180000000000000000e+02 6.790000000000000000e+02 8.910000000000000000e+02 1.170000000000000000e+03 1.535000000000000000e+03 2.014000000000000000e+03 2.643000000000000000e+03 3.468000000000000000e+03 4.550000000000000000e+03 5.971000000000000000e+03 7.835000000000000000e+03 1.028100000000000000e+04 1.349100000000000000e+04 1.770300000000000000e+04 2.323000000000000000e+04 3.048300000000000000e+04 4.000000000000000000e+04 5.500000000000000000e+04 8.000000000000000000e+04
