1.214244692710402918e+00 1.341709803639656418e+00 1.470460162467873033e+00 1.623387577912803748e+00 1.807832983440718300e+00 1.998374005158946698e+00 2.206591845189104450e+00 2.457919370968117079e+00 2.735445005188935852e+00 3.042755398314079152e+00 3.369962355230071260e+00 3.737973544912105872e+00 4.162589634950230710e+00 4.637845341638564101e+00 5.161906209786274680e+00 5.801375373901497490e+00 6.492427142798230300e+00 7.272700408232248392e+00 8.166409020316823586e+00 9.187008596107270719e+00 1.039885411023558071e+01 1.171208825594050573e+01 1.324409416886775226e+01 1.498360103270818833e+01 1.704759827163213615e+01 1.939638721270695854e+01 2.202251944727297683e+01 2.507961356984951706e+01 2.860446593668467585e+01 3.267737923918172527e+01 3.733245003327361644e+01 4.272962898566829182e+01 4.886396408176125306e+01 5.586503795713536391e+01 6.396151362092878401e+01 7.321436998875813629e+01 8.386350708969777656e+01 9.602589725722870639e+01
1.264512326657764030e+00 1.259951206494641651e+00 1.256515128586942698e+00 1.253225851032768734e+00 1.249265857090721799e+00 1.247436284678953511e+00 1.244653233003403914e+00 1.242527807720261501e+00 1.237446234769842723e+00 1.235800575106150045e+00 1.231754120392743346e+00 1.229032869452530763e+00 1.223253073522914569e+00 1.217623460272284408e+00 1.210628334829866315e+00 1.203432328996068224e+00 1.198468433104199482e+00 1.191585325520691185e+00 1.185951779802228767e+00 1.181561735295821869e+00 1.174066876958724359e+00 1.166240770264675541e+00 1.157494288853259112e+00 1.151375668633437988e+00 1.144551815925041627e+00 1.136303122338564453e+00 1.128950602693399974e+00 1.121214635308900531e+00 1.115290276821602200e+00 1.108524590457254488e+00 1.099997184242232251e+00 1.092439408525366362e+00 1.084463136494991486e+00 1.074906337724437222e+00 1.067515573544128626e+00 1.058208542215964165e+00 1.050506434869523220e+00 1.042716709939101927e+00
5.526784644078019514e-04 4.213895475905864683e-04 5.287192717758787972e-04 4.382292272455084840e-04 4.752091845264908043e-04 2.947977140753403245e-04 3.326583205895811395e-04 3.402611490099641581e-04 4.040132010695164470e-04 4.008355627536075959e-04 3.789131489900140473e-04 3.796275898267104250e-04 4.481603832219698555e-04 6.180769272902446538e-04 6.992620388109214644e-04 9.283378074283509581e-04 1.004073522798192833e-03 1.000418506081236477e-03 1.047591503546717187e-03 1.226429027230352105e-03 1.255172773881775864e-03 1.337463241938956389e-03 1.598146203769925788e-03 1.818750133559886295e-03 2.050288720031219480e-03 2.204085799220161564e-03 2.470024918674766819e-03 2.855195920003407700e-03 2.932652127981973979e-03 3.198355212628120354e-03 3.335947428967657967e-03 3.687092381211754758e-03 4.112481061431344682e-03 4.455923493722205135e-03 4.709214481262804543e-03 4.985443653556314962e-03 5.482225925909124838e-03 5.833094645377370074e-03
8.371625738600087241e-02 8.720368891869559325e-02 9.084443307922915323e-02 1.045122430577224842e-01 1.089953442546413021e-01 1.013359516328948273e-01 1.019890950624912085e-01 1.013590490965557978e-01 1.064209389139305212e-01 1.258049767444054945e-01 1.379122379720325864e-01 1.738419723445257803e-01 1.757840724823006850e-01 1.915384654814006049e-01 2.217480946321178092e-01 2.336061745743502893e-01 2.585259543012001782e-01 2.712825199543009158e-01 2.854298640081890381e-01 3.091727944409395912e-01 3.615027276918935106e-01 4.156761576396308389e-01 4.544796808377506991e-01 5.269748146920018028e-01 5.574613774219614459e-01 5.726559170987688407e-01 5.870456214745437551e-01 6.369503586302656117e-01 6.815192893491314186e-01 7.421719796075495479e-01 7.801313285205730974e-01 8.144741482076309769e-01 9.289462243623333171e-01 9.431098605264374157e-01 1.087772205411845050e+00 1.145533493353684040e+00 1.343581737770418449e+00 1.570687085635740665e+00
