# 3.348517123833242 0.32459284597450133 30 10 800 1
# $\mu_R$ $\sigma_R$ $R_{mean}$ $R_{std}$ $N_{px}$ $L_{px}$
4.833836770550392181e+00 2.802288261895186494e+01 1.613222558661642836e+02 1.559229118074279313e+03
5.000000000000000000e+00 2.300000000000000000e+01 1.080000000000000000e+02 5.000000000000000000e+02
3.522906237465071921e+00 5.701096013451058653e+00 5.798600078203795860e+00 8.753156515185372655e+01
