400 0.75 20.0 50 72 #Res, pxlen, avR_part, h_tip, Ncp(avR_part)
0.39269908169872414 0.6283185307179586 0.8639379797371931 1.0995574287564276 1.335176877775662 1.5707963267948966 #tip_angle (rows)
1 4 7 10 13 16 19 22 25 28 31 34 37 40 #Npart
41864.611828369394 131038.10617555116 256679.82259058984 382302.54742837045 497031.973196786 622628.5194605219 748307.8574675581 869102.2866970508 980021.5444416853 1088417.4228706618 1192107.508949773 1317253.1379817214 1414061.7963180328 1474299.3224531144 #Surface par
48241.94301136489 191750.07258193695 336476.8962640884 480371.3017143755 614409.6933317529 754836.2889018189 874366.6057926567 975544.2214459446 1118280.234007658 1260741.5637678292 1382443.3390438193 1502445.379160567 1616070.5063670226 1755578.820226351 
56845.11359763986 224118.9369889977 394357.703458186 561714.985759786 716054.7862178907 879725.2611132545 1015802.6603987358 1130224.4534136953 1295592.9200348963 1453145.0602124564 1591666.4743708705 1718937.6684906532 1839705.2051897955 1985905.3876308252 
65276.99648852675 254989.7418001024 448567.84347019246 637547.691835976 809847.1539823122 991604.9265440009 1140866.0871922248 1262326.877164925 1443915.765418397 1608934.8322197741 1755784.551977821 1882402.7861252604 2000874.8085888464 2142137.630346177 
77183.07593654565 297609.0863056456 522032.02860417706 739325.7123960684 934041.4882920692 1133547.1530585056 1297609.3360783055 1424832.420397494 1620487.092017884 1789461.375745989 1938668.1973173113 2058911.0385528964 2169819.0951023926 2298352.9544452247 
94475.92001021275 358278.67755934875 624507.8207886014 878385.7079118107 1101043.8204652527 1312548.7011839016 1488540.1356253156 1621344.569854947 1825220.711154804 1989098.059942896 2131046.824681319 2240105.613167799 2337411.4449438904 2446835.81024264 
120575.34216060613 447556.1880682456 769428.8205608695 1066626.812693328 1323112.96646521 1534714.9080782637 1715462.9397053444 1853577.0425612363 2051936.0750380212 2197051.9766258746 2322506.675794232 2415478.9942300664 2496142.3948395182 2585164.1343453033 

