400 0.75 15 80 #Res, pxlen, N_part, h_tip
4.0 11.2 18.4 25.6 32.8 40.0 #tip_r (rows)
10.0 12.0 14.0 16.0 18.0 20.0 22.0 24.0 26.0 28.0 30.0 #Rpart
76056.34033826576 120369.82928077414 211913.03005084017 320501.62450382434 443128.0814097928 593596.4382864238 712813.7521229945 957252.1641976216 1235756.0248158982 1599558.517716776 1799875.7830734006 #Surface par
129340.62787621241 207889.6736212465 317632.81679519766 434065.7407453888 564916.5701698514 768469.9630194802 982829.0567930028 1268450.560145409 1630298.7924187134 1873685.412741716 2282239.1235400103 
249541.66594874056 372528.0417954419 532454.5817470769 706136.6551175055 858721.6370994814 1192064.56578717 1446478.2601629337 1777796.3674189388 2286227.544410021 2499423.2362270947 3000862.7025040407 
360208.40889600496 514223.655879687 728526.1660201976 953905.7671873424 1122719.9807665122 1587073.410222981 1883374.7245544295 2225997.4101022794 2818262.2413441506 3003319.873913928 3507180.777949754 
456734.6442609325 632159.179911366 898560.17230914 1167082.4230809468 1349871.3885211558 1883841.923520185 2227706.6244668113 2567326.4840488844 3199509.140382299 3401631.952139961 3866374.8391885683 
546023.092319251 736259.5552223555 1043120.7260962615 1360973.4640402275 1542221.5493172389 2111160.687172856 2498956.352745422 2827783.8869648236 3467327.762949982 3682795.1045232587 4122580.2644561245 
627396.166051215 829883.6137147491 1164684.8676080245 1529270.511974589 1704795.6536961882 2288313.7073844885 2721353.483527778 3023534.1606125985 3652567.3649607794 3892424.0806246316 4317409.341890057 

