# 1.9459101490553132 0.33 1024 1
# $\mu _R$ $\sigma _R$ $N_{px}$ $L_{px}$
2.930405610884909140e-01 3.454236582863660088e-01 4.168223985764084039e-01 4.927033203975551001e-01 5.818039255104734409e-01 7.041578390417443378e-01 8.563837406455141465e-01 1.030371321293154896e+00 1.224068155898825783e+00 1.498337491262659249e+00 1.815250479552974028e+00 2.248901218419522507e+00 2.716807677548501943e+00 3.303396907321926701e+00 4.004001181918976471e+00 4.991453834086911456e+00 6.208882606936681370e+00 7.799540774065643056e+00 9.798201681600792412e+00 1.218545943654759078e+01 1.531247464429045557e+01 1.943499296536366927e+01 2.483629783571762317e+01 3.187701904900973915e+01 4.113872937230717497e+01 5.309489319358404913e+01 6.855644179828831852e+01 8.885925504536494657e+01 1.145827659442905713e+02 1.473267550537452166e+02 1.884783959362066526e+02 2.399835050801129910e+02 3.028227228097858870e+02 3.794413852951195736e+02 4.735697001815238991e+02 5.865941858482922271e+02 7.239071065559487579e+02 8.883358925691788954e+02 1.089345131722567203e+03 1.328256978485620721e+03
1.000000000000000000e+02 1.190000000000000000e+02 1.430000000000000000e+02 1.700000000000000000e+02 2.030000000000000000e+02 2.420000000000000000e+02 2.890000000000000000e+02 3.460000000000000000e+02 4.120000000000000000e+02 4.920000000000000000e+02 5.880000000000000000e+02 7.020000000000000000e+02 8.380000000000000000e+02 1.000000000000000000e+03 1.194000000000000000e+03 1.425000000000000000e+03 1.701000000000000000e+03 2.031000000000000000e+03 2.424000000000000000e+03 2.894000000000000000e+03 3.455000000000000000e+03 4.125000000000000000e+03 4.924000000000000000e+03 5.878000000000000000e+03 7.017000000000000000e+03 8.377000000000000000e+03 1.000000000000000000e+04 1.193800000000000000e+04 1.425100000000000000e+04 1.701300000000000000e+04 2.030900000000000000e+04 2.424500000000000000e+04 2.894300000000000000e+04 3.455100000000000000e+04 4.124600000000000000e+04 4.923900000000000000e+04 5.878000000000000000e+04 7.017000000000000000e+04 8.376800000000000000e+04 1.000000000000000000e+05
2.857379940052937745e-02 3.567764672146586657e-02 3.501729621956411326e-02 3.974819069865798138e-02 4.344424568733434855e-02 5.853700946748825046e-02 4.856548587510955972e-02 6.528570039135103698e-02 5.935322421011719057e-02 7.630941837064744715e-02 1.058901591058651059e-01 1.772658987448130774e-01 1.808871284542010460e-01 1.305381461594302961e-01 1.764207698822171655e-01 1.559369637430969291e-01 1.984086156396190070e-01 2.048468861591719314e-01 3.704024220799062572e-01 2.335863520543078886e-01 3.420757952469752339e-01 4.497466247779717818e-01 5.664532400127254563e-01 4.467756794871938775e-01 7.821605382519534189e-01 1.110634557756919660e+00 1.026609421462368665e+00 1.472122408394434423e+00 1.238565295293455382e+00 1.357703241786078596e+00 1.199299578593536530e+00 1.718405114636170739e+00 1.410418960167645341e+00 1.383448447899953804e+00 1.835027116258047597e+00 2.205693654323322761e+00 2.493883960067638572e+00 4.807413800992221375e+00 5.381625936543087185e+00 7.594897926460112636e+00
