# h,V,A; Npx=500
2.418797292100110852e+01 2.811430272552552267e+01 2.473069776352735616e+01 2.493149068696035897e+01
8.552614231687611027e+04 1.142559530288120877e+05 8.944106419372784148e+04 9.051394291990170314e+04
5.957000000000000000e+03 6.772000000000000000e+03 6.135000000000000000e+03 6.113000000000000000e+03
